"SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","Size.p.","Price.per.Size","DateSold","DateBuilt","Prob_elevators"
104867,1978,2010,6,871,6,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,24,4369.45833333333,2010-06-01,1978-01-01,2.1
190265,2007,2010,6,868,4,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,7927.70833333333,2010-06-01,2007-01-01,2.31428571428571
182300,1986,2010,6,1377,7,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,4674.35897435897,2010-06-01,1986-01-01,3.88571428571429
75221,1997,2010,7,644,4,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,18,4178.94444444444,2010-07-01,1997-01-01,4.2
190265,2006,2010,7,910,6,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,7317.88461538462,2010-07-01,2006-01-01,0.0666666666666667
179646,2006,2010,7,910,1,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,6909.46153846154,2010-07-01,2006-01-01,0.0666666666666667
200000,2006,2010,7,914,16,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,7692.30769230769,2010-07-01,2006-01-01,1.86666666666667
287610,2006,2010,7,2056,17,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,4958.79310344828,2010-07-01,2006-01-01,1.86666666666667
193805,2007,2010,7,1103,8,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,6251.77419354839,2010-07-01,2007-01-01,3.4
109734,2005,2010,7,572,12,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,6858.375,2010-07-01,2005-01-01,0.025
176991,1993,2010,7,1288,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,36,4916.41666666667,2010-07-01,1993-01-01,2.525
247787,2007,2010,7,1366,13,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,38,6520.71052631579,2010-07-01,2007-01-01,3.4
58849,1992,2010,7,576,9,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3678.0625,2010-07-01,1992-01-01,3.4
39823,1992,2010,7,355,3,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3982.3,2010-07-01,1992-01-01,3.4
75920,2005,2010,7,572,18,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,4745,2010-07-01,2005-01-01,0.025
125663,1993,2010,7,914,16,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4833.19230769231,2010-07-01,1993-01-01,2.525
57964,1992,2010,7,576,3,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3622.75,2010-07-01,1992-01-01,3.4
132743,1993,2010,7,914,24,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5105.5,2010-07-01,1993-01-01,2.525
170353,2008,2010,7,914,23,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,6552.03846153846,2010-07-01,2008-01-01,2.36666666666667
85398,1993,2010,7,644,17,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4744.33333333333,2010-07-01,1993-01-01,2.525
44247,1992,2010,7,576,13,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,2765.4375,2010-07-01,1992-01-01,3.4
167699,2005,2010,7,914,8,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6449.96153846154,2010-07-01,2005-01-01,0.025
130088,1993,2010,7,914,11,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5003.38461538462,2010-07-01,1993-01-01,2.525
170796,2008,2010,7,914,5,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,6569.07692307692,2010-07-01,2008-01-01,2.36666666666667
132300,1993,2010,7,914,15,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5088.46153846154,2010-07-01,1993-01-01,2.525
188495,2007,2010,7,868,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,7853.95833333333,2010-07-01,2007-01-01,2.31428571428571
168141,2006,2010,7,903,6,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,6725.64,2010-07-01,2006-01-01,3.73333333333333
144247,1986,2010,7,914,7,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,5547.96153846154,2010-07-01,1986-01-01,3.88571428571429
178761,2006,2010,8,910,3,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,6875.42307692308,2010-08-01,2006-01-01,0.0666666666666667
132743,2006,2010,8,636,6,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,18,7374.61111111111,2010-08-01,2006-01-01,0.0666666666666667
172566,2006,2010,8,910,3,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,6637.15384615385,2010-08-01,2006-01-01,0.0666666666666667
53982,1985,2010,8,587,7,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,3373.875,2010-08-01,1985-01-01,2.2
55752,1986,2010,8,508,9,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,3982.28571428571,2010-08-01,1986-01-01,2.2
227876,2006,2010,8,1149,13,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,7121.125,2010-08-01,2006-01-01,1.86666666666667
265486,2006,2010,8,1437,18,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6637.15,2010-08-01,2006-01-01,1.86666666666667
190265,2006,2010,8,914,8,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,7317.88461538462,2010-08-01,2006-01-01,1.86666666666667
169911,2008,2010,8,914,24,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,6535.03846153846,2010-08-01,2008-01-01,2.36666666666667
105309,2005,2010,8,572,19,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,6581.8125,2010-08-01,2005-01-01,0.025
194690,2007,2010,8,1103,17,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,6280.32258064516,2010-08-01,2007-01-01,3.4
126548,1993,2010,8,914,11,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4867.23076923077,2010-08-01,1993-01-01,2.525
95575,1993,2010,8,644,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5309.72222222222,2010-08-01,1993-01-01,2.525
126548,1993,2010,8,914,24,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4867.23076923077,2010-08-01,1993-01-01,2.525
141592,1993,2010,8,1451,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,3453.46341463415,2010-08-01,1993-01-01,2.525
60000,1992,2010,8,576,12,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3750,2010-08-01,1992-01-01,3.4
107964,2005,2010,8,572,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,6747.75,2010-08-01,2005-01-01,0.025
82300,1992,2010,8,644,18,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,4572.22222222222,2010-08-01,1992-01-01,2.73333333333333
61946,1992,2010,8,576,12,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3871.625,2010-08-01,1992-01-01,3.4
84070,1993,2010,8,644,21,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4670.55555555556,2010-08-01,1993-01-01,2.525
59292,1992,2010,8,576,5,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3705.75,2010-08-01,1992-01-01,3.4
128938,1993,2010,8,914,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4959.15384615385,2010-08-01,1993-01-01,2.525
145575,2005,2010,8,743,11,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6932.14285714286,2010-08-01,2005-01-01,0.025
142035,2005,2010,8,743,21,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6763.57142857143,2010-08-01,2005-01-01,0.025
36548,1992,2010,8,355,14,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3654.8,2010-08-01,1992-01-01,3.4
109734,2005,2010,8,572,18,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,6858.375,2010-08-01,2005-01-01,0.025
65929,1992,2010,8,576,6,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,4120.5625,2010-08-01,1992-01-01,3.4
201769,2005,2010,8,1184,11,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,6114.21212121212,2010-08-01,2005-01-01,0.025
168141,2005,2010,8,914,21,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6466.96153846154,2010-08-01,2005-01-01,0.025
75920,2005,2010,8,572,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,4745,2010-08-01,2005-01-01,0.025
79646,1992,2010,8,914,1,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,26,3063.30769230769,2010-08-01,1992-01-01,2.73333333333333
92920,1993,2010,8,644,16,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5162.22222222222,2010-08-01,1993-01-01,2.525
79646,1992,2010,8,644,4,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,4424.77777777778,2010-08-01,1992-01-01,2.73333333333333
143362,2005,2010,8,743,15,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6826.7619047619,2010-08-01,2005-01-01,0.025
203539,2007,2010,8,1103,15,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,6565.77419354839,2010-08-01,2007-01-01,3.4
94690,1993,2010,8,644,9,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5260.55555555556,2010-08-01,1993-01-01,2.525
113274,1993,2010,8,914,1,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4356.69230769231,2010-08-01,1993-01-01,2.525
178761,2008,2010,8,829,18,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,7772.21739130435,2010-08-01,2008-01-01,2.36666666666667
178761,2008,2010,8,914,3,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,6875.42307692308,2010-08-01,2008-01-01,2.36666666666667
95575,1993,2010,8,644,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5309.72222222222,2010-08-01,1993-01-01,2.525
161946,2005,2010,8,914,16,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6228.69230769231,2010-08-01,2005-01-01,0.025
234513,2007,2010,8,1394,19,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,39,6013.15384615385,2010-08-01,2007-01-01,3.4
185840,1993,2010,8,1288,9,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,36,5162.22222222222,2010-08-01,1993-01-01,2.525
156637,1986,2010,8,1313,5,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,37,4233.43243243243,2010-08-01,1986-01-01,3.88571428571429
416814,2007,2010,8,1643,8,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9061.17391304348,2010-08-01,2007-01-01,2.31428571428571
221238,1986,2010,8,2092,5,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,59,3749.79661016949,2010-08-01,1986-01-01,3.88571428571429
384955,2007,2010,8,1519,12,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,43,8952.44186046512,2010-08-01,2007-01-01,2.31428571428571
158584,2006,2010,8,857,8,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,24,6607.66666666667,2010-08-01,2006-01-01,3.73333333333333
362831,2007,2010,8,1387,37,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,9303.35897435897,2010-08-01,2007-01-01,2.31428571428571
223008,1986,2010,8,1796,1,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,50,4460.16,2010-08-01,1986-01-01,3.88571428571429
212389,2007,2010,8,868,21,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8849.54166666667,2010-08-01,2007-01-01,2.31428571428571
75221,1997,2010,9,644,8,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,18,4178.94444444444,2010-09-01,1997-01-01,4.2
154867,2006,2010,9,814,20,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,6733.34782608696,2010-09-01,2006-01-01,0.0666666666666667
153982,2006,2010,9,814,3,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,6694.86956521739,2010-09-01,2006-01-01,0.0666666666666667
53097,1986,2010,9,508,3,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,3792.64285714286,2010-09-01,1986-01-01,2.2
265486,2006,2010,9,1412,17,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6637.15,2010-09-01,2006-01-01,1.86666666666667
318584,2006,2010,9,1743,6,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,49,6501.71428571429,2010-09-01,2006-01-01,1.86666666666667
380530,2006,2010,9,2056,22,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,6560.86206896552,2010-09-01,2006-01-01,1.86666666666667
54867,1992,2010,9,640,9,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,3048.16666666667,2010-09-01,1992-01-01,3.4
80973,1992,2010,9,644,11,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,4498.5,2010-09-01,1992-01-01,2.73333333333333
172566,2005,2010,9,914,15,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6637.15384615385,2010-09-01,2005-01-01,0.025
143805,2005,2010,9,743,15,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6847.85714285714,2010-09-01,2005-01-01,0.025
186725,2005,2010,9,1184,14,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,5658.33333333333,2010-09-01,2005-01-01,0.025
173008,1993,2010,9,1451,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,4219.70731707317,2010-09-01,1993-01-01,2.525
79646,1993,2010,9,644,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4424.77777777778,2010-09-01,1993-01-01,2.525
146460,2005,2010,9,743,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6974.28571428571,2010-09-01,2005-01-01,0.025
182300,2007,2010,9,914,26,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,7011.53846153846,2010-09-01,2007-01-01,3.4
130088,1993,2010,9,914,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5003.38461538462,2010-09-01,1993-01-01,2.525
190265,1993,2010,9,2337,10,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,66,2882.80303030303,2010-09-01,1993-01-01,2.525
129203,1993,2010,9,914,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4969.34615384615,2010-09-01,1993-01-01,2.525
172566,2008,2010,9,914,24,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,6637.15384615385,2010-09-01,2008-01-01,2.36666666666667
171681,2006,2010,9,903,15,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,6867.24,2010-09-01,2006-01-01,3.73333333333333
353982,2007,2010,9,1643,26,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,7695.26086956522,2010-09-01,2007-01-01,2.31428571428571
170796,2006,2010,10,811,15,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,7425.91304347826,2010-10-01,2006-01-01,0.0666666666666667
172123,2006,2010,10,811,18,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,7483.60869565217,2010-10-01,2006-01-01,0.0666666666666667
216814,2006,2010,10,910,12,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8339,2010-10-01,2006-01-01,0.0666666666666667
143805,2006,2010,10,636,18,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,18,7989.16666666667,2010-10-01,2006-01-01,0.0666666666666667
162831,2006,2010,10,814,8,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,7079.60869565217,2010-10-01,2006-01-01,0.0666666666666667
175221,2006,2010,10,811,14,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,7618.30434782609,2010-10-01,2006-01-01,0.0666666666666667
97345,2006,2010,10,636,1,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,18,5408.05555555556,2010-10-01,2006-01-01,0.0666666666666667
